festival_date,dong_name,festival_name,sigungu,festival_type,festival_duration
2024-08-04,사내면,제21회 화천토마토축제,화천군,지역특산물,4
2024-05-03,양구읍,2025 청춘양구 곰취축제,양구군,지역특산물,4
2024-05-04,양구읍,2025 청춘양구 곰취축제,양구군,지역특산물,4
2024-05-05,양구읍,2025 청춘양구 곰취축제,양구군,지역특산물,4
2024-05-06,양구읍,2025 청춘양구 곰취축제,양구군,지역특산물,4
2024-08-30,양구읍,2025 국토정중앙 청춘양구 배꼽축제,양구군,문화예술,3
2024-08-31,양구읍,2025 국토정중앙 청춘양구 배꼽축제,양구군,문화예술,3
2024-09-01,양구읍,2025 국토정중앙 청춘양구 배꼽축제,양구군,문화예술,3
2024-11-01,해안면,2025 청춘양구 펀치볼시래기사과축제,양구군,지역특산물,3
2024-11-02,해안면,2025 청춘양구 펀치볼시래기사과축제,양구군,지역특산물,3
2024-11-03,해안면,2025 청춘양구 펀치볼시래기사과축제,양구군,지역특산물,3
2024-09-16,국토정중앙면,국토정중앙 양구 보름달 축제,양구군,문화예술,2
2024-09-17,국토정중앙면,국토정중앙 양구 보름달 축제,양구군,문화예술,2
2024-09-28,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-09-29,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-09-30,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-01,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-02,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-03,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-04,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-05,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-06,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-07,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-08,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-09,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-10,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-11,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-12,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-13,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-14,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-15,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-16,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-17,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-18,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-19,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-10-20,북면,2025 인제 가을꽃축제,인제군,자연생태,23
2024-08-22,북면,만해축전,인제군,문화예술,1
2024-10-11,인제읍,합강문화제,인제군,주민화합,3
2024-10-12,인제읍,합강문화제,인제군,주민화합,3
2024-10-13,인제읍,합강문화제,인제군,주민화합,3
2024-05-04,북면,용대황태축제,인제군,자연생태,3
2024-05-05,북면,용대황태축제,인제군,자연생태,3
2024-05-06,북면,용대황태축제,인제군,자연생태,3
2024-10-26,인제읍,하추리도리깨축제,인제군,자연생태,2
2024-10-27,인제읍,하추리도리깨축제,인제군,자연생태,2
2024-10-11,거진읍,제25회 고성통일명태축제,고성군,전통역사,3
2024-10-12,거진읍,제25회 고성통일명태축제,고성군,전통역사,3
2024-10-13,거진읍,제25회 고성통일명태축제,고성군,전통역사,3
2025-10-16,강남동,춘천막국수닭갈비축제,춘천시,지역특산물,4
2025-10-17,강남동,춘천막국수닭갈비축제,춘천시,지역특산물,4
2025-10-18,강남동,춘천막국수닭갈비축제,춘천시,지역특산물,4
2025-10-19,강남동,춘천막국수닭갈비축제,춘천시,지역특산물,4
2025-06-06,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-07,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-08,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-09,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-10,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-11,옥천동,춘천아트페어 아르로드 R.OAD,춘천시,문화예술,6
2025-06-26,옥천동,춘천영화제,춘천시,문화예술,4
2025-06-27,옥천동,춘천영화제,춘천시,문화예술,4
2025-06-28,옥천동,춘천영화제,춘천시,문화예술,4
2025-06-29,옥천동,춘천영화제,춘천시,문화예술,4
2025-08-12,약사명동,2026 공연예술제,춘천시,문화예술,4
2025-08-13,약사명동,2026 공연예술제,춘천시,문화예술,4
2025-08-14,약사명동,2026 공연예술제,춘천시,문화예술,4
2025-08-15,약사명동,2026 공연예술제,춘천시,문화예술,4
2025-08-16,약사명동,2026 공연예술제,춘천시,문화예술,4
2025-08-22,"삼천동,효자동",춘천 오페라 페스티벌,춘천시,문화예술,2
2025-08-23,"삼천동,효자동",춘천 오페라 페스티벌,춘천시,문화예술,2
2025-08-23,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-24,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-25,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-26,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-27,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-28,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-29,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-08-30,"효자동,삼천동",2026 온세대합창페스티벌,춘천시,문화예술,8
2025-10-09,온의동,춘천커피축제,춘천시,문화예술,3
2025-10-10,온의동,춘천커피축제,춘천시,문화예술,3
2025-10-11,온의동,춘천커피축제,춘천시,문화예술,3
2025-09-13,서면,2026 춘천 반려동물 페스티벌,춘천시,문화예술,2
2025-09-14,서면,2026 춘천 반려동물 페스티벌,춘천시,문화예술,2
2025-06-13,옥천동,2026년 제5회 강원한우데이,춘천시,지역특산물,3
2025-06-14,옥천동,2026년 제5회 강원한우데이,춘천시,지역특산물,3
2025-06-15,옥천동,2026년 제5회 강원한우데이,춘천시,지역특산물,3
2025-09-26,삼천동,제6회 춘천 술 페스타,춘천시,문화예술,2
2025-09-27,삼천동,제6회 춘천 술 페스타,춘천시,문화예술,2
2025-10-17,서면,춘천 애니토이페스티벌,춘천시,문화예술,3
2025-10-18,서면,춘천 애니토이페스티벌,춘천시,문화예술,3
2025-10-19,서면,춘천 애니토이페스티벌,춘천시,문화예술,3
2025-06-21,신북읍,춘천 감자페스타,춘천시,지역특산물,2
2025-06-22,신북읍,춘천 감자페스타,춘천시,지역특산물,2
2025-09-26,명륜동,2026 댄싱카니발,원주시,문화예술,3
2025-09-27,명륜동,2026 댄싱카니발,원주시,문화예술,3
2025-09-28,명륜동,2026 댄싱카니발,원주시,문화예술,3
2025-05-01,무실동,원주 한지문화제,원주시,문화예술,5
2025-05-02,무실동,원주 한지문화제,원주시,문화예술,5
2025-05-03,무실동,원주 한지문화제,원주시,문화예술,5
2025-05-04,무실동,원주 한지문화제,원주시,문화예술,5
2025-05-05,무실동,원주 한지문화제,원주시,문화예술,5
2025-05-22,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-23,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-24,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-25,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-26,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-27,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-28,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-29,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-30,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-05-31,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-01,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-02,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-03,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-04,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-05,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-06,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-07,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-08,판부면,용수골꽃양귀비축제,원주시,자연생태,19
2025-06-04,단계동,장미축제,원주시,자연생태,5
2025-06-05,단계동,장미축제,원주시,자연생태,5
2025-06-06,단계동,장미축제,원주시,자연생태,5
2025-06-07,단계동,장미축제,원주시,자연생태,5
2025-06-08,단계동,장미축제,원주시,자연생태,5
2025-10-18,지정면,섬강축제,원주시,주민화합,2
2025-10-19,지정면,섬강축제,원주시,주민화합,2
2025-05-17,반곡관설동,혁신도시 상생마켓,원주시,주민화합,2
2025-05-18,반곡관설동,혁신도시 상생마켓,원주시,주민화합,2
2025-09-18,반곡관설동,혁신페스타,원주시,주민화합,3
2025-09-19,반곡관설동,혁신페스타,원주시,주민화합,3
2025-09-20,반곡관설동,혁신페스타,원주시,주민화합,3
2025-09-19,우산동,2026 원주라면축제,원주시,주민화합,3
2025-09-20,우산동,2026 원주라면축제,원주시,주민화합,3
2025-09-21,우산동,2026 원주라면축제,원주시,주민화합,3
2025-10-24,중앙동,2026 원주만두축제,원주시,지역특산물,3
2025-10-25,중앙동,2026 원주만두축제,원주시,지역특산물,3
2025-10-26,중앙동,2026 원주만두축제,원주시,지역특산물,3
2025-09-03,중앙동,원주문화의거리 치맥축제,원주시,주민화합,4
2025-09-04,중앙동,원주문화의거리 치맥축제,원주시,주민화합,4
2025-09-05,중앙동,원주문화의거리 치맥축제,원주시,주민화합,4
2025-09-06,중앙동,원주문화의거리 치맥축제,원주시,주민화합,4
2025-06-13,명륜동,제12회 치악산한우 축제,원주시,지역특산물,3
2025-06-14,명륜동,제12회 치악산한우 축제,원주시,지역특산물,3
2025-06-15,명륜동,제12회 치악산한우 축제,원주시,지역특산물,3
2025-10-24,명륜동,제32회 국제걷기대회,원주시,문화예술,2
2025-10-25,명륜동,제32회 국제걷기대회,원주시,문화예술,2
2025-11-08,명륜1동,제63회 농업인의 날 삼토 페스티벌,원주시,전통역사,4
2025-11-09,명륜1동,제63회 농업인의 날 삼토 페스티벌,원주시,전통역사,4
2025-11-10,명륜1동,제63회 농업인의 날 삼토 페스티벌,원주시,전통역사,4
2025-11-11,명륜1동,제63회 농업인의 날 삼토 페스티벌,원주시,전통역사,4
2025-04-04,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-05,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-06,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-07,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-08,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-09,경포동,경포 벚꽃 축제,강릉시,자연생태,6
2025-04-04,교동,솔올블라썸,강릉시,자연생태,3
2025-04-05,교동,솔올블라썸,강릉시,자연생태,3
2025-04-06,교동,솔올블라썸,강릉시,자연생태,3
2025-03-29,강남동,남산 벚꽃 축제,강릉시,자연생태,3
2025-03-30,강남동,남산 벚꽃 축제,강릉시,자연생태,3
2025-03-31,강남동,남산 벚꽃 축제,강릉시,자연생태,3
2025-05-23,경포동,강릉 차문화 축제,강릉시,문화예술,3
2025-05-24,경포동,강릉 차문화 축제,강릉시,문화예술,3
2025-05-25,경포동,강릉 차문화 축제,강릉시,문화예술,3
2025-05-27,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-05-28,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-05-29,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-05-30,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-05-31,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-06-01,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-06-02,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-06-03,"강남동,중앙동",강릉단오제,강릉시,전통역사,8
2025-06-27,경포동,강릉 비치비어 페스티벌,강릉시,문화예술,3
2025-06-28,경포동,강릉 비치비어 페스티벌,강릉시,문화예술,3
2025-06-29,경포동,강릉 비치비어 페스티벌,강릉시,문화예술,3
2025-07-29,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-07-30,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-07-31,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-08-01,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-08-02,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-08-03,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-08-04,경포동,경포 썸머 페스티벌,강릉시,문화예술,7
2025-08-14,중앙동,강릉 국가유산야행,강릉시,전통역사,3
2025-08-15,중앙동,강릉 국가유산야행,강릉시,전통역사,3
2025-08-16,중앙동,강릉 국가유산야행,강릉시,전통역사,3
2025-10-30,중앙동,강릉 누들 축제,강릉시,지역특산물,4
2025-10-31,중앙동,강릉 누들 축제,강릉시,지역특산물,4
2025-11-01,중앙동,강릉 누들 축제,강릉시,지역특산물,4
2025-11-02,중앙동,강릉 누들 축제,강릉시,지역특산물,4
2025-10-30,송정동,제18회 강릉커피축제,강릉시,주민화합,4
2025-10-31,송정동,제18회 강릉커피축제,강릉시,주민화합,4
2025-11-01,송정동,제18회 강릉커피축제,강릉시,주민화합,4
2025-11-02,송정동,제18회 강릉커피축제,강릉시,주민화합,4
2025-12-20,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-12-21,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-12-22,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-12-23,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-12-24,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-12-25,"중앙동,옥천동,교2동,송정동",2026 강릉크리스마스 겨울축제,강릉시,주민화합,6
2025-09-26,묵호동,제8회 묵호등대 논골담길 축제,동해시,문화예술,3
2025-09-27,묵호동,제8회 묵호등대 논골담길 축제,동해시,문화예술,3
2025-09-28,묵호동,제8회 묵호등대 논골담길 축제,동해시,문화예술,3
2025-04-04,북평동,제13회 전천축제,동해시,문화예술,2
2025-04-05,북평동,제13회 전천축제,동해시,문화예술,2
2025-10-18,발한동,제4회 발한 호로롱 페스티벌,동해시,주민화합,2
2025-10-19,발한동,제4회 발한 호로롱 페스티벌,동해시,주민화합,2
2025-06-14,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-15,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-16,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-17,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-18,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-19,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-20,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-21,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-06-22,삼화동,2026년 무릉별유천지 라벤더축제,동해시,자연생태,9
2025-09-05,송정동,제5회 송정막걸리축제,동해시,주민화합,2
2025-09-06,송정동,제5회 송정막걸리축제,동해시,주민화합,2
2025-09-18,천곡동,동해무릉제,동해시,주민화합,4
2025-09-19,천곡동,동해무릉제,동해시,주민화합,4
2025-09-20,천곡동,동해무릉제,동해시,주민화합,4
2025-09-21,천곡동,동해무릉제,동해시,주민화합,4
2025-07-18,묵호동,도째비페스타,동해시,주민화합,3
2025-07-19,묵호동,도째비페스타,동해시,주민화합,3
2025-07-20,묵호동,도째비페스타,동해시,주민화합,3
2025-07-26,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-07-27,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-07-28,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-07-29,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-07-30,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-07-31,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-08-01,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-08-02,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-08-03,"황지동,삼수동","제11회 한강,낙동강발원지 축제",태백시,자연생태,9
2025-05-02,장성동,태백 천상의 산나물 축제,태백시,지역특산물,3
2025-05-03,장성동,태백 천상의 산나물 축제,태백시,지역특산물,3
2025-05-04,장성동,태백 천상의 산나물 축제,태백시,지역특산물,3
2025-08-01,철암동,제3회 탄광문화고기축제,태백시,지역특산물,3
2025-08-02,철암동,제3회 탄광문화고기축제,태백시,지역특산물,3
2025-08-03,철암동,제3회 탄광문화고기축제,태백시,지역특산물,3
2025-04-12,영랑동,2026 영랑호 벚꽃축제,속초시,자연생태,2
2025-04-13,영랑동,2026 영랑호 벚꽃축제,속초시,자연생태,2
2025-05-23,조양동,2026년 설악무산문화축전,속초시,전통역사,3
2025-05-24,조양동,2026년 설악무산문화축전,속초시,전통역사,3
2025-05-25,조양동,2026년 설악무산문화축전,속초시,전통역사,3
2025-06-12,조양동,2026 실향민 문화축제,속초시,문화예술,2
2025-06-13,조양동,2026 실향민 문화축제,속초시,문화예술,2
2025-08-01,조양동,2026 속초썸머페스티벌,속초시,문화예술,3
2025-08-02,조양동,2026 속초썸머페스티벌,속초시,문화예술,3
2025-08-03,조양동,2026 속초썸머페스티벌,속초시,문화예술,3
2025-10-24,조양동,제61회 설악문화제,속초시,문화예술,3
2025-10-25,조양동,제61회 설악문화제,속초시,문화예술,3
2025-10-26,조양동,제61회 설악문화제,속초시,문화예술,3
2025-02-12,성내동,2026 삼척정월대보름제,삼척시,전통역사,5
2025-02-13,성내동,2026 삼척정월대보름제,삼척시,전통역사,5
2025-02-14,성내동,2026 삼척정월대보름제,삼척시,전통역사,5
2025-02-15,성내동,2026 삼척정월대보름제,삼척시,전통역사,5
2025-02-16,성내동,2026 삼척정월대보름제,삼척시,전통역사,5
2025-04-04,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-05,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-06,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-07,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-08,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-09,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-10,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-11,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-12,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-13,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-14,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-15,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-16,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-17,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-18,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-19,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-04-20,근덕면,제22회맹방유채꽃축제,삼척시,자연생태,17
2025-05-09,하장면,제13회 삼척 하장 두타산 산나물축제,삼척시,지역특산물,3
2025-05-10,하장면,제13회 삼척 하장 두타산 산나물축제,삼척시,지역특산물,3
2025-05-11,하장면,제13회 삼척 하장 두타산 산나물축제,삼척시,지역특산물,3
2025-05-23,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-24,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-25,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-26,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-27,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-28,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-29,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-30,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-05-31,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-06-01,정상동,2026년 제8회 삼척 장미축제,삼척시,자연생태,10
2025-08-01,갈천동,2026년 제7회 삼척 비치 썸 페스티벌,삼척시,문화예술,3
2025-08-02,갈천동,2026년 제7회 삼척 비치 썸 페스티벌,삼척시,문화예술,3
2025-08-03,갈천동,2026년 제7회 삼척 비치 썸 페스티벌,삼척시,문화예술,3
2025-08-30,"교동,정라동,성내동",제3회 삼척해(海)랑영화제,삼척시,문화예술,2
2025-08-31,"교동,정라동,성내동",제3회 삼척해(海)랑영화제,삼척시,문화예술,2
2025-09-26,정라동,2026 삼척동해왕이사부축제,삼척시,전통역사,3
2025-09-27,정라동,2026 삼척동해왕이사부축제,삼척시,전통역사,3
2025-09-28,정라동,2026 삼척동해왕이사부축제,삼척시,전통역사,3
2025-10-16,성내동,2026 국가유산 죽서루 야행,삼척시,전통역사,3
2025-10-17,성내동,2026 국가유산 죽서루 야행,삼척시,전통역사,3
2025-10-18,성내동,2026 국가유산 죽서루 야행,삼척시,전통역사,3
2025-10-25,성내동,제17회 삼척평생학습박람회 및 제7최 책축제,삼척시,문화예술,2
2025-10-26,성내동,제17회 삼척평생학습박람회 및 제7최 책축제,삼척시,문화예술,2
2025-11-07,교동,2026년 제3회 너와포차거리,삼척시,지역특산물,2
2025-11-08,교동,2026년 제3회 너와포차거리,삼척시,지역특산물,2
2025-01-18,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-19,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-20,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-21,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-22,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-23,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-24,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-25,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-26,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-27,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-28,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-29,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-30,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-01-31,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-02-01,홍천읍,제14회 홍천강 꽁꽁축제,홍천군,전통역사,15
2025-05-03,홍천읍,제8회 홍천산나물출제,홍천군,지역특산물,3
2025-05-04,홍천읍,제8회 홍천산나물출제,홍천군,지역특산물,3
2025-05-05,홍천읍,제8회 홍천산나물출제,홍천군,지역특산물,3
2025-07-25,홍천읍,제30회 홍천찰옥수수축제,홍천군,지역특산물,3
2025-07-26,홍천읍,제30회 홍천찰옥수수축제,홍천군,지역특산물,3
2025-07-27,홍천읍,제30회 홍천찰옥수수축제,홍천군,지역특산물,3
2025-07-31,홍천읍,제10회 홍천강 별빛음악 맥주축제,홍천군,지역특산물,4
2025-08-01,홍천읍,제10회 홍천강 별빛음악 맥주축제,홍천군,지역특산물,4
2025-08-02,홍천읍,제10회 홍천강 별빛음악 맥주축제,홍천군,지역특산물,4
2025-08-03,홍천읍,제10회 홍천강 별빛음악 맥주축제,홍천군,지역특산물,4
2025-10-30,홍천읍,제24회 홍천 인삼한우 명품축제,홍천군,지역특산물,4
2025-10-31,홍천읍,제24회 홍천 인삼한우 명품축제,홍천군,지역특산물,4
2025-11-01,홍천읍,제24회 홍천 인삼한우 명품축제,홍천군,지역특산물,4
2025-11-02,홍천읍,제24회 홍천 인삼한우 명품축제,홍천군,지역특산물,4
2025-10-22,횡성읍,제22회 횡성한우축제,횡성군,지역특산물,5
2025-10-23,횡성읍,제22회 횡성한우축제,횡성군,지역특산물,5
2025-10-24,횡성읍,제22회 횡성한우축제,횡성군,지역특산물,5
2025-10-25,횡성읍,제22회 횡성한우축제,횡성군,지역특산물,5
2025-10-26,횡성읍,제22회 횡성한우축제,횡성군,지역특산물,5
2025-08-14,둔내면,제15회 둔내고랭지토마토축제,횡성군,지역특산물,3
2025-08-15,둔내면,제15회 둔내고랭지토마토축제,횡성군,지역특산물,3
2025-08-16,둔내면,제15회 둔내고랭지토마토축제,횡성군,지역특산물,3
2025-09-19,청일면,제13회 횡성더덕축제,횡성군,지역특산물,3
2025-09-20,청일면,제13회 횡성더덕축제,횡성군,지역특산물,3
2025-09-21,청일면,제13회 횡성더덕축제,횡성군,지역특산물,3
2025-11-07,안흥면,제18회 안흥찐빵축제,횡성군,지역특산물,3
2025-11-08,안흥면,제18회 안흥찐빵축제,횡성군,지역특산물,3
2025-11-09,안흥면,제18회 안흥찐빵축제,횡성군,지역특산물,3
2025-05-09,갑천면,제7회 횡성호수길축제,횡성군,주민화합,3
2025-05-10,갑천면,제7회 횡성호수길축제,횡성군,주민화합,3
2025-05-11,갑천면,제7회 횡성호수길축제,횡성군,주민화합,3
2025-09-05,공근면,제4회 소(牛)맥 프리미엄 페스티벌,횡성군,주민화합,3
2025-09-06,공근면,제4회 소(牛)맥 프리미엄 페스티벌,횡성군,주민화합,3
2025-09-07,공근면,제4회 소(牛)맥 프리미엄 페스티벌,횡성군,주민화합,3
2025-04-19,우천면,제38회 횡성회다지소리 민속문화제,횡성군,전통역사,2
2025-04-20,우천면,제38회 횡성회다지소리 민속문화제,횡성군,전통역사,2
2025-04-25,영월읍,제59회 단종문화제,영월군,전통역사,3
2025-04-26,영월읍,제59회 단종문화제,영월군,전통역사,3
2025-04-27,영월읍,제59회 단종문화제,영월군,전통역사,3
2025-08-01,영월읍,제28회 동강뗏목축제,영월군,문화예술,3
2025-08-02,영월읍,제28회 동강뗏목축제,영월군,문화예술,3
2025-08-03,영월읍,제28회 동강뗏목축제,영월군,문화예술,3
2025-10-17,김삿갓면,김삿갓문화제,영월군,전통역사,3
2025-10-18,김삿갓면,김삿갓문화제,영월군,전통역사,3
2025-10-19,김삿갓면,김삿갓문화제,영월군,전통역사,3
2025-06-06,방림면,계촌클래식축제,평창군,문화예술,3
2025-06-07,방림면,계촌클래식축제,평창군,문화예술,3
2025-06-08,방림면,계촌클래식축제,평창군,문화예술,3
2025-08-01,대화면,평창더위사냥축제,평창군,자연생태,10
2025-08-02,대화면,평창더위사냥축제,평창군,자연생태,10
2025-08-03,대화면,평창더위사냥축제,평창군,자연생태,10
2025-08-04,대화면,평창더위사냥축제,평창군,자연생태,10
2025-08-05,대화면,평창더위사냥축제,평창군,자연생태,10
